"","UNU KEY","Year","Variable","Value"
"1347","0901","2014","Volume (Number of items)",189890217
"1348","0901","2015","£ per Kilogram",99.84
"1349","0901","2015","£ per Number of items",9990.77094343434
"1350","0901","2015","Value £000's",7893417
"1351","0901","2015","Volume (Kilogram)",3306418
"1352","0901","2015","Volume (Number of items)",244738367
"1353","0901","2016","£ per Kilogram",101.56
"1354","0901","2016","£ per Number of items",10223.655562269
"1355","0901","2016","Value £000's",7733564
"1356","0901","2016","Volume (Kilogram)",2240772
"1357","0901","2016","Volume (Number of items)",236812907
"1358","0901","2017","£ per Kilogram",120.76
"1359","0901","2017","£ per Number of items",11304.45
"1360","0901","2017","Value £000's",8419269
"1361","0901","2017","Volume (Kilogram)",1936032
"1362","0901","2017","Volume (Number of items)",149150192
"1363","0901","2018","£ per Kilogram",121.18
"1364","0901","2018","£ per Number of items",14941.21
"1365","0901","2018","Value £000's",8166947
"1366","0901","2018","Volume (Kilogram)",2043656
"1367","0901","2018","Volume (Number of items)",150751957
"1368","0901","2019","£ per Kilogram",119.96
"1369","0901","2019","£ per Number of items",12094.14
"1370","0901","2019","Value £000's",8701254
"1371","0901","2019","Volume (Kilogram)",2175912
"1372","0901","2019","Volume (Number of items)",177544445
"1373","0901","2020","£ per Kilogram",120.62
"1374","0901","2020","£ per Number of items",15368.21
"1375","0901","2020","Value £000's",7366061
"1376","0901","2020","Volume (Kilogram)",2520544
"1377","0901","2020","Volume (Number of items)",150440021
"1378","0902","2008","Value £000's",0
"1379","0902","2008","Volume (Number of items)",0
"1380","0902","2009","Value £000's",0
"1381","0902","2009","Volume (Number of items)",0
"1382","0902","2016","£ per Number of items",10559.78
"1383","0902","2016","Value £000's",756646
"1384","0902","2016","Volume (Number of items)",630306
"1385","0902","2017","£ per Number of items",27849.85
"1386","0902","2017","Value £000's",805257
"1387","0902","2017","Volume (Number of items)",847057
"1388","0902","2018","£ per Number of items",24877.1
"1389","0902","2018","Value £000's",954941
"1390","0902","2018","Volume (Number of items)",1017890
"1391","0902","2019","£ per Number of items",3901.15
"1392","0902","2019","Value £000's",1029225
"1393","0902","2019","Volume (Number of items)",1319135
"1394","0902","2020","£ per Number of items",22463.52
"1395","0902","2020","Value £000's",926589
"1396","0902","2020","Volume (Number of items)",1070784
"1397","1001","2008","£ per Number of items",1779.39
"1398","1001","2008","Value £000's",18864
"1399","1001","2008","Volume (Number of items)",31803
"1400","1001","2009","£ per Number of items",8661.93
"1401","1001","2009","Value £000's",12720
"1402","1001","2009","Volume (Number of items)",4404
"1403","1001","2010","£ per Number of items",11235.87
"1404","1001","2010","Value £000's",11871
"1405","1001","2010","Volume (Number of items)",3171
"1406","1001","2011","£ per Number of items",3717.06
"1407","1001","2011","Value £000's",13017
"1408","1001","2011","Volume (Number of items)",10506
"1409","1001","2012","£ per Number of items",2492.31
"1410","1001","2012","Value £000's",12507
"1411","1001","2012","Volume (Number of items)",15057
"1412","1001","2013","£ per Number of items",4142.19
"1413","1001","2013","Value £000's",19830
"1414","1001","2013","Volume (Number of items)",14361
"1415","1001","2014","£ per Number of items",6766.8
"1416","1001","2014","Value £000's",24402
"1417","1001","2014","Volume (Number of items)",10818
"1418","1001","2015","£ per Number of items",9487.65
"1419","1001","2015","Value £000's",53883
"1420","1001","2015","Volume (Number of items)",17037
"1421","1001","2016","£ per Number of items",8887.98
"1422","1001","2016","Value £000's",44301
"1423","1001","2016","Volume (Number of items)",14955
"1424","1001","2017","£ per Number of items",8548.38
"1425","1001","2017","Value £000's",42594
"1426","1001","2017","Volume (Number of items)",14949
"1427","1001","2018","£ per Number of items",8306.16
"1428","1001","2018","Value £000's",35022
"1429","1001","2018","Volume (Number of items)",12648
"1430","1001","2019","£ per Number of items",11884.02
"1431","1001","2019","Value £000's",51378
"1432","1001","2019","Volume (Number of items)",12969
"1433","1001","2020","£ per Number of items",9274.29
"1434","1001","2020","Value £000's",46137
"1435","1001","2020","Volume (Number of items)",14925
"1436","1002","2008","£ per Number of items",1926.42
"1437","1002","2008","Value £000's",49582
"1438","1002","2008","Volume (Number of items)",51476
"1439","1002","2009","£ per Number of items",1677.46
"1440","1002","2009","Value £000's",47452
"1441","1002","2009","Volume (Number of items)",56576
"1442","1002","2010","£ per Number of items",1814.58
"1443","1002","2010","Value £000's",71794
"1444","1002","2010","Volume (Number of items)",79130
"1445","1002","2011","£ per Number of items",1196.7
"1446","1002","2011","Value £000's",65092
"1447","1002","2011","Volume (Number of items)",108786
"1448","1002","2012","£ per Number of items",1027.52
"1449","1002","2012","Value £000's",83952
"1450","1002","2012","Volume (Number of items)",163408
"1451","1002","2013","£ per Number of items",1054.76
"1452","1002","2013","Value £000's",76914
"1453","1002","2013","Volume (Number of items)",145844
"1454","1002","2014","£ per Number of items",941.2
"1455","1002","2014","Value £000's",82918
"1456","1002","2014","Volume (Number of items)",176196
"1457","1002","2015","£ per Number of items",2554.04
"1458","1002","2015","Value £000's",73084
"1459","1002","2015","Volume (Number of items)",57230
"1460","1002","2016","£ per Number of items",4243.34
"1461","1002","2016","Value £000's",81952
"1462","1002","2016","Volume (Number of items)",38626
"1463","1002","2017","£ per Number of items",4236.98
"1464","1002","2017","Value £000's",73578
"1465","1002","2017","Volume (Number of items)",34732
"1466","1002","2018","£ per Number of items",4071.78
"1467","1002","2018","Value £000's",71104
"1468","1002","2018","Volume (Number of items)",34926
"1469","1002","2019","£ per Number of items",2805.24
"1470","1002","2019","Value £000's",54058
"1471","1002","2019","Volume (Number of items)",38540
"1472","1002","2020","£ per Number of items",3022.02
"1473","1002","2020","Value £000's",29538
"1474","1002","2020","Volume (Number of items)",19548
