"","unu_key","year","variable","indicator","value"
"6094","0201","2003","Value","total_imports",416970754
"6095","0201","2003","Value","total_exports",141983679
"6096","0201","2003","Value","apparent_consumption",274987075
"6097","0201","2004","Mass","eu_exports",2397615
"6098","0201","2004","Mass","eu_imports",47249668
"6099","0201","2004","Mass","non_eu_exports",8606318
"6100","0201","2004","Mass","non_eu_imports",27111115
"6101","0201","2004","Mass","domestic_production",0
"6102","0201","2004","Mass","total_imports",74360783
"6103","0201","2004","Mass","total_exports",11003933
"6104","0201","2004","Mass","apparent_consumption",63356850
"6105","0201","2004","Units","eu_exports",4786239
"6106","0201","2004","Units","eu_imports",6047157
"6107","0201","2004","Units","non_eu_exports",1440326
"6108","0201","2004","Units","non_eu_imports",49859233
"6109","0201","2004","Units","domestic_production",0
"6110","0201","2004","Units","total_imports",55906390
"6111","0201","2004","Units","total_exports",6226565
"6112","0201","2004","Units","apparent_consumption",49679825
"6113","0201","2004","Value","eu_exports",50976812
"6114","0201","2004","Value","eu_imports",96375625
"6115","0201","2004","Value","non_eu_exports",86775568
"6116","0201","2004","Value","non_eu_imports",355664012
"6117","0201","2004","Value","domestic_production",0
"6118","0201","2004","Value","total_imports",452039637
"6119","0201","2004","Value","total_exports",137752380
"6120","0201","2004","Value","apparent_consumption",314287257
"6121","0201","2005","Mass","eu_exports",37056271
"6122","0201","2005","Mass","eu_imports",35704128
"6123","0201","2005","Mass","non_eu_exports",6909428
"6124","0201","2005","Mass","non_eu_imports",27380593
"6125","0201","2005","Mass","domestic_production",0
"6126","0201","2005","Mass","total_imports",63084721
"6127","0201","2005","Mass","total_exports",43965699
"6128","0201","2005","Mass","apparent_consumption",19119022
"6129","0201","2005","Units","eu_exports",10902732
"6130","0201","2005","Units","eu_imports",6363569
"6131","0201","2005","Units","non_eu_exports",3909170
"6132","0201","2005","Units","non_eu_imports",49445014
"6133","0201","2005","Units","domestic_production",0
"6134","0201","2005","Units","total_imports",55808583
"6135","0201","2005","Units","total_exports",14811902
"6136","0201","2005","Units","apparent_consumption",40996681
"6137","0201","2005","Value","eu_exports",55790033
"6138","0201","2005","Value","eu_imports",111463111
"6139","0201","2005","Value","non_eu_exports",92858813
"6140","0201","2005","Value","non_eu_imports",358912521
"6141","0201","2005","Value","domestic_production",0
"6142","0201","2005","Value","total_imports",470375632
"6143","0201","2005","Value","total_exports",148648846
"6144","0201","2005","Value","apparent_consumption",321726786
"6145","0201","2006","Mass","eu_exports",3084776
"6146","0201","2006","Mass","eu_imports",21728075
"6147","0201","2006","Mass","non_eu_exports",10284512
"6148","0201","2006","Mass","non_eu_imports",39365682
"6149","0201","2006","Mass","domestic_production",0
"6150","0201","2006","Mass","total_imports",61093757
"6151","0201","2006","Mass","total_exports",13369288
"6152","0201","2006","Mass","apparent_consumption",47724469
"6153","0201","2006","Units","eu_exports",26290953
"6154","0201","2006","Units","eu_imports",8666533
"6155","0201","2006","Units","non_eu_exports",1079591
"6156","0201","2006","Units","non_eu_imports",51208826
"6157","0201","2006","Units","domestic_production",0
"6158","0201","2006","Units","total_imports",59875359
"6159","0201","2006","Units","total_exports",27370544
"6160","0201","2006","Units","apparent_consumption",32504815
"6161","0201","2006","Value","eu_exports",62256943
"6162","0201","2006","Value","eu_imports",118364695
"6163","0201","2006","Value","non_eu_exports",83112311
"6164","0201","2006","Value","non_eu_imports",391098802
"6165","0201","2006","Value","domestic_production",0
"6166","0201","2006","Value","total_imports",509463497
"6167","0201","2006","Value","total_exports",145369254
"6168","0201","2006","Value","apparent_consumption",364094243
"6169","0201","2007","Mass","eu_exports",3604475
"6170","0201","2007","Mass","eu_imports",8901621
"6171","0201","2007","Mass","non_eu_exports",24166690
"6172","0201","2007","Mass","non_eu_imports",49141566
"6173","0201","2007","Mass","domestic_production",0
"6174","0201","2007","Mass","total_imports",58043187
"6175","0201","2007","Mass","total_exports",27771165
"6176","0201","2007","Mass","apparent_consumption",30272022
"6177","0201","2007","Units","eu_exports",11990382
"6178","0201","2007","Units","eu_imports",7258520
"6179","0201","2007","Units","non_eu_exports",2868356
"6180","0201","2007","Units","non_eu_imports",52442279
"6181","0201","2007","Units","domestic_production",0
"6182","0201","2007","Units","total_imports",59700799
"6183","0201","2007","Units","total_exports",14858738
"6184","0201","2007","Units","apparent_consumption",44842061
"6185","0201","2007","Value","eu_exports",67588036
"6186","0201","2007","Value","eu_imports",147153431
"6187","0201","2007","Value","non_eu_exports",103701405
"6188","0201","2007","Value","non_eu_imports",434159433
"6189","0201","2007","Value","domestic_production",0
"6190","0201","2007","Value","total_imports",581312864
"6191","0201","2007","Value","total_exports",171289441
"6192","0201","2007","Value","apparent_consumption",410023423
"6193","0201","2008","Mass","eu_exports",3970495
"6194","0201","2008","Mass","eu_imports",7837417
"6195","0201","2008","Mass","non_eu_exports",28467421
"6196","0201","2008","Mass","non_eu_imports",31542587
"6197","0201","2008","Mass","domestic_production",378534
"6198","0201","2008","Mass","total_imports",39380004
"6199","0201","2008","Mass","total_exports",32437916
"6200","0201","2008","Mass","apparent_consumption",7320622
"6201","0201","2008","Units","eu_exports",4839994
"6202","0201","2008","Units","eu_imports",5857279
"6203","0201","2008","Units","non_eu_exports",1418898
"6204","0201","2008","Units","non_eu_imports",46802742
"6205","0201","2008","Units","domestic_production",5150244
"6206","0201","2008","Units","total_imports",52660021
"6207","0201","2008","Units","total_exports",6258892
"6208","0201","2008","Units","apparent_consumption",51551373
"6209","0201","2008","Value","eu_exports",72192024
"6210","0201","2008","Value","eu_imports",149086165
"6211","0201","2008","Value","non_eu_exports",113187608
"6212","0201","2008","Value","non_eu_imports",415218713
"6213","0201","2008","Value","domestic_production",169186
"6214","0201","2008","Value","total_imports",564304878
"6215","0201","2008","Value","total_exports",185379632
"6216","0201","2008","Value","apparent_consumption",379094432
"6217","0201","2009","Mass","eu_exports",3431689
"6218","0201","2009","Mass","eu_imports",8941713
"6219","0201","2009","Mass","non_eu_exports",25024052
"6220","0201","2009","Mass","non_eu_imports",26646235
"6221","0201","2009","Mass","domestic_production",0
"6222","0201","2009","Mass","total_imports",35587948
"6223","0201","2009","Mass","total_exports",28455741
"6224","0201","2009","Mass","apparent_consumption",7132207
"6225","0201","2009","Units","eu_exports",4089021
"6226","0201","2009","Units","eu_imports",5897079
"6227","0201","2009","Units","non_eu_exports",1482032
"6228","0201","2009","Units","non_eu_imports",44725416
"6229","0201","2009","Units","domestic_production",5330759
"6230","0201","2009","Units","total_imports",50622495
"6231","0201","2009","Units","total_exports",5571053
"6232","0201","2009","Units","apparent_consumption",50382201
"6233","0201","2009","Value","eu_exports",70514855
"6234","0201","2009","Value","eu_imports",159070075
"6235","0201","2009","Value","non_eu_exports",122774949
"6236","0201","2009","Value","non_eu_imports",419280576
"6237","0201","2009","Value","domestic_production",164569
"6238","0201","2009","Value","total_imports",578350651
"6239","0201","2009","Value","total_exports",193289804
"6240","0201","2009","Value","apparent_consumption",385225416
"6241","0201","2010","Mass","eu_exports",3445405
"6242","0201","2010","Mass","eu_imports",9040237
"6243","0201","2010","Mass","non_eu_exports",27466478
"6244","0201","2010","Mass","non_eu_imports",32509121
"6245","0201","2010","Mass","domestic_production",0
"6246","0201","2010","Mass","total_imports",41549358
"6247","0201","2010","Mass","total_exports",30911883
"6248","0201","2010","Mass","apparent_consumption",10637475
"6249","0201","2010","Units","eu_exports",4687388
"6250","0201","2010","Units","eu_imports",5465411
"6251","0201","2010","Units","non_eu_exports",1627799
"6252","0201","2010","Units","non_eu_imports",52843655
"6253","0201","2010","Units","domestic_production",4857809
"6254","0201","2010","Units","total_imports",58309066
"6255","0201","2010","Units","total_exports",6315187
"6256","0201","2010","Units","apparent_consumption",56851688
"6257","0201","2010","Value","eu_exports",67945017
"6258","0201","2010","Value","eu_imports",168216117
"6259","0201","2010","Value","non_eu_exports",138844921
"6260","0201","2010","Value","non_eu_imports",485807675
"6261","0201","2010","Value","domestic_production",148824
"6262","0201","2010","Value","total_imports",654023792
"6263","0201","2010","Value","total_exports",206789938
"6264","0201","2010","Value","apparent_consumption",447382678
"6265","0201","2011","Mass","eu_exports",5665728
"6266","0201","2011","Mass","eu_imports",10133747
"6267","0201","2011","Mass","non_eu_exports",27905552
"6268","0201","2011","Mass","non_eu_imports",42051422
"6269","0201","2011","Mass","domestic_production",0
"6270","0201","2011","Mass","total_imports",52185169
"6271","0201","2011","Mass","total_exports",33571280
"6272","0201","2011","Mass","apparent_consumption",18613889
"6273","0201","2011","Units","eu_exports",6580535
"6274","0201","2011","Units","eu_imports",6065092
"6275","0201","2011","Units","non_eu_exports",2015620
"6276","0201","2011","Units","non_eu_imports",60897879
"6277","0201","2011","Units","domestic_production",3343827
"6278","0201","2011","Units","total_imports",66962971
"6279","0201","2011","Units","total_exports",8596155
"6280","0201","2011","Units","apparent_consumption",61710643
"6281","0201","2011","Value","eu_exports",115334293
"6282","0201","2011","Value","eu_imports",205082569
"6283","0201","2011","Value","non_eu_exports",175437850
"6284","0201","2011","Value","non_eu_imports",574370680
"6285","0201","2011","Value","domestic_production",147307
"6286","0201","2011","Value","total_imports",779453249
"6287","0201","2011","Value","total_exports",290772143
"6288","0201","2011","Value","apparent_consumption",488828413
"6289","0201","2012","Mass","eu_exports",5578999
"6290","0201","2012","Mass","eu_imports",11417195
"6291","0201","2012","Mass","non_eu_exports",20605065
"6292","0201","2012","Mass","non_eu_imports",37271180
"6293","0201","2012","Mass","domestic_production",0
"6294","0201","2012","Mass","total_imports",48688375
"6295","0201","2012","Mass","total_exports",26184064
"6296","0201","2012","Mass","apparent_consumption",22504311
"6297","0201","2012","Units","eu_exports",6960271
"6298","0201","2012","Units","eu_imports",7672136
"6299","0201","2012","Units","non_eu_exports",2126712
"6300","0201","2012","Units","non_eu_imports",53021651
"6301","0201","2012","Units","domestic_production",3500669
"6302","0201","2012","Units","total_imports",60693787
"6303","0201","2012","Units","total_exports",9086983
"6304","0201","2012","Units","apparent_consumption",55107473
"6305","0201","2012","Value","eu_exports",114743809
"6306","0201","2012","Value","eu_imports",249424958
"6307","0201","2012","Value","non_eu_exports",203116446
"6308","0201","2012","Value","non_eu_imports",563842983
"6309","0201","2012","Value","domestic_production",152905
"6310","0201","2012","Value","total_imports",813267941
"6311","0201","2012","Value","total_exports",317860255
"6312","0201","2012","Value","apparent_consumption",495560591
"6313","0201","2013","Mass","eu_exports",5093115
"6314","0201","2013","Mass","eu_imports",12430350
"6315","0201","2013","Mass","non_eu_exports",11997271
"6316","0201","2013","Mass","non_eu_imports",41449817
"6317","0201","2013","Mass","domestic_production",0
"6318","0201","2013","Mass","total_imports",53880167
"6319","0201","2013","Mass","total_exports",17090386
"6320","0201","2013","Mass","apparent_consumption",36789781
"6321","0201","2013","Units","eu_exports",6897707
"6322","0201","2013","Units","eu_imports",7947539
"6323","0201","2013","Units","non_eu_exports",1563313
"6324","0201","2013","Units","non_eu_imports",54396280
"6325","0201","2013","Units","domestic_production",3824615
"6326","0201","2013","Units","total_imports",62343819
"6327","0201","2013","Units","total_exports",8461020
"6328","0201","2013","Units","apparent_consumption",57707414
"6329","0201","2013","Value","eu_exports",121877613
"6330","0201","2013","Value","eu_imports",266623051
"6331","0201","2013","Value","non_eu_exports",144445557
"6332","0201","2013","Value","non_eu_imports",582192664
"6333","0201","2013","Value","domestic_production",157729
"6334","0201","2013","Value","total_imports",848815715
"6335","0201","2013","Value","total_exports",266323170
"6336","0201","2013","Value","apparent_consumption",582650274
"6337","0201","2014","Mass","eu_exports",5561514
"6338","0201","2014","Mass","eu_imports",16115068
"6339","0201","2014","Mass","non_eu_exports",7902791
"6340","0201","2014","Mass","non_eu_imports",45929383
"6341","0201","2014","Mass","domestic_production",29764
"6342","0201","2014","Mass","total_imports",62044451
"6343","0201","2014","Mass","total_exports",13464305
"6344","0201","2014","Mass","apparent_consumption",48609910
"6345","0201","2014","Units","eu_exports",5996846
"6346","0201","2014","Units","eu_imports",9779023
"6347","0201","2014","Units","non_eu_exports",1219580
"6348","0201","2014","Units","non_eu_imports",54204707
"6349","0201","2014","Units","domestic_production",4141567
"6350","0201","2014","Units","total_imports",63983730
"6351","0201","2014","Units","total_exports",7216426
"6352","0201","2014","Units","apparent_consumption",60908871
"6353","0201","2014","Value","eu_exports",131915945
"6354","0201","2014","Value","eu_imports",326860365
"6355","0201","2014","Value","non_eu_exports",119183713
"6356","0201","2014","Value","non_eu_imports",549162510
"6357","0201","2014","Value","domestic_production",176786
"6358","0201","2014","Value","total_imports",876022875
"6359","0201","2014","Value","total_exports",251099658
"6360","0201","2014","Value","apparent_consumption",625100003
"6361","0201","2015","Mass","eu_exports",5622146
"6362","0201","2015","Mass","eu_imports",23199714
"6363","0201","2015","Mass","non_eu_exports",6778750
"6364","0201","2015","Mass","non_eu_imports",47194048
"6365","0201","2015","Mass","domestic_production",35372
"6366","0201","2015","Mass","total_imports",70393762
"6367","0201","2015","Mass","total_exports",12400896
"6368","0201","2015","Mass","apparent_consumption",58028238
"6369","0201","2015","Units","eu_exports",6577456
"6370","0201","2015","Units","eu_imports",11938624
"6371","0201","2015","Units","non_eu_exports",1289331
"6372","0201","2015","Units","non_eu_imports",52599645
"6373","0201","2015","Units","domestic_production",3971142
"6374","0201","2015","Units","total_imports",64538269
"6375","0201","2015","Units","total_exports",7866787
"6376","0201","2015","Units","apparent_consumption",60642624
"6377","0201","2015","Value","eu_exports",142658873
"6378","0201","2015","Value","eu_imports",466819308
"6379","0201","2015","Value","non_eu_exports",202746786
"6380","0201","2015","Value","non_eu_imports",609348196
"6381","0201","2015","Value","domestic_production",176301
"6382","0201","2015","Value","total_imports",1076167504
"6383","0201","2015","Value","total_exports",345405659
"6384","0201","2015","Value","apparent_consumption",730938146
"6385","0201","2016","Mass","eu_exports",8208439
"6386","0201","2016","Mass","eu_imports",22779242
"6387","0201","2016","Mass","non_eu_exports",9291108
"6388","0201","2016","Mass","non_eu_imports",42881206
"6389","0201","2016","Mass","domestic_production",30431
"6390","0201","2016","Mass","total_imports",65660448
"6391","0201","2016","Mass","total_exports",17499547
"6392","0201","2016","Mass","apparent_consumption",48191332
"6393","0201","2016","Units","eu_exports",7854757
"6394","0201","2016","Units","eu_imports",10176466
"6395","0201","2016","Units","non_eu_exports",1190976
"6396","0201","2016","Units","non_eu_imports",60504373
"6397","0201","2016","Units","domestic_production",4112640
"6398","0201","2016","Units","total_imports",70680839
"6399","0201","2016","Units","total_exports",9045733
"6400","0201","2016","Units","apparent_consumption",65747746
"6401","0201","2016","Value","eu_exports",167983932
"6402","0201","2016","Value","eu_imports",463791730
"6403","0201","2016","Value","non_eu_exports",188454847
"6404","0201","2016","Value","non_eu_imports",660533808
"6405","0201","2016","Value","domestic_production",177334
"6406","0201","2016","Value","total_imports",1124325538
"6407","0201","2016","Value","total_exports",356438779
"6408","0201","2016","Value","apparent_consumption",768064093
"6409","0201","2017","Mass","eu_exports",9213467
"6410","0201","2017","Mass","eu_imports",24915353
"6411","0201","2017","Mass","non_eu_exports",8058774
"6412","0201","2017","Mass","non_eu_imports",43249146
"6413","0201","2017","Mass","domestic_production",0
"6414","0201","2017","Mass","total_imports",68164499
"6415","0201","2017","Mass","total_exports",17272241
"6416","0201","2017","Mass","apparent_consumption",50892258
"6417","0201","2017","Units","eu_exports",7502079
"6418","0201","2017","Units","eu_imports",9105923
"6419","0201","2017","Units","non_eu_exports",1218960
"6420","0201","2017","Units","non_eu_imports",44988111
"6421","0201","2017","Units","domestic_production",18747094
"6422","0201","2017","Units","total_imports",54094034
"6423","0201","2017","Units","total_exports",8721039
"6424","0201","2017","Units","apparent_consumption",64120089
"6425","0201","2017","Value","eu_exports",195630168
"6426","0201","2017","Value","eu_imports",474659868
"6427","0201","2017","Value","non_eu_exports",181503300
"6428","0201","2017","Value","non_eu_imports",711348605
"6429","0201","2017","Value","domestic_production",160881
"6430","0201","2017","Value","total_imports",1186008473
"6431","0201","2017","Value","total_exports",377133468
"6432","0201","2017","Value","apparent_consumption",809035886
"6433","0201","2018","Mass","eu_exports",8122702
"6434","0201","2018","Mass","eu_imports",26976954
"6435","0201","2018","Mass","non_eu_exports",8057828
"6436","0201","2018","Mass","non_eu_imports",47918236
"6437","0201","2018","Mass","domestic_production",0
"6438","0201","2018","Mass","total_imports",74895190
"6439","0201","2018","Mass","total_exports",16180530
"6440","0201","2018","Mass","apparent_consumption",58714660
"6441","0201","2018","Units","eu_exports",6577391
"6442","0201","2018","Units","eu_imports",8342115
"6443","0201","2018","Units","non_eu_exports",1523444
"6444","0201","2018","Units","non_eu_imports",50552906
"6445","0201","2018","Units","domestic_production",7880169
"6446","0201","2018","Units","total_imports",58895021
"6447","0201","2018","Units","total_exports",8100835
"6448","0201","2018","Units","apparent_consumption",58674355
"6449","0201","2018","Value","eu_exports",189913112
"6450","0201","2018","Value","eu_imports",454328184
"6451","0201","2018","Value","non_eu_exports",157083010
"6452","0201","2018","Value","non_eu_imports",633693737
"6453","0201","2018","Value","domestic_production",110160
"6454","0201","2018","Value","total_imports",1088021921
"6455","0201","2018","Value","total_exports",346996122
"6456","0201","2018","Value","apparent_consumption",741135959
"6457","0201","2019","Mass","eu_exports",7465721
"6458","0201","2019","Mass","eu_imports",28660458
"6459","0201","2019","Mass","non_eu_exports",6715447
"6460","0201","2019","Mass","non_eu_imports",53438707
"6461","0201","2019","Mass","domestic_production",0
"6462","0201","2019","Mass","total_imports",82099165
"6463","0201","2019","Mass","total_exports",14181168
"6464","0201","2019","Mass","apparent_consumption",67917997
"6465","0201","2019","Units","eu_exports",6368609
"6466","0201","2019","Units","eu_imports",7888587
"6467","0201","2019","Units","non_eu_exports",1563335
"6468","0201","2019","Units","non_eu_imports",44722826
"6469","0201","2019","Units","domestic_production",888793
"6470","0201","2019","Units","total_imports",52611413
"6471","0201","2019","Units","total_exports",7931944
"6472","0201","2019","Units","apparent_consumption",45568262
"6473","0201","2019","Value","eu_exports",189916968
"6474","0201","2019","Value","eu_imports",458221707
"6475","0201","2019","Value","non_eu_exports",180507053
"6476","0201","2019","Value","non_eu_imports",634815766
"6477","0201","2019","Value","domestic_production",75065
"6478","0201","2019","Value","total_imports",1093037473
"6479","0201","2019","Value","total_exports",370424021
"6480","0201","2019","Value","apparent_consumption",722688517
"6481","0201","2020","Mass","eu_exports",5912629
"6482","0201","2020","Mass","eu_imports",17839604
"6483","0201","2020","Mass","non_eu_exports",5793950
"6484","0201","2020","Mass","non_eu_imports",49738118
"6485","0201","2020","Mass","domestic_production",0
"6486","0201","2020","Mass","total_imports",67577722
"6487","0201","2020","Mass","total_exports",11706579
"6488","0201","2020","Mass","apparent_consumption",55871143
"6489","0201","2020","Units","eu_exports",5285536
"6490","0201","2020","Units","eu_imports",7244160
"6491","0201","2020","Units","non_eu_exports",1249398
"6492","0201","2020","Units","non_eu_imports",36464381
"6493","0201","2020","Units","domestic_production",752133
"6494","0201","2020","Units","total_imports",43708541
"6495","0201","2020","Units","total_exports",6534934
"6496","0201","2020","Units","apparent_consumption",37925740
"6497","0201","2020","Value","eu_exports",178334905
"6498","0201","2020","Value","eu_imports",359532900
"6499","0201","2020","Value","non_eu_exports",162913772
"6500","0201","2020","Value","non_eu_imports",575473786
"6501","0201","2020","Value","domestic_production",57998
"6502","0201","2020","Value","total_imports",935006686
"6503","0201","2020","Value","total_exports",341248677
"6504","0201","2020","Value","apparent_consumption",593816007
"6505","0201","2021","Mass","eu_exports",7623582
"6506","0201","2021","Mass","eu_imports",16887563
"6507","0201","2021","Mass","non_eu_exports",6922159
"6508","0201","2021","Mass","non_eu_imports",55450256
"6509","0201","2021","Mass","domestic_production",0
"6510","0201","2021","Mass","total_imports",72337819
"6511","0201","2021","Mass","total_exports",14545741
"6512","0201","2021","Mass","apparent_consumption",57792078
"6513","0201","2021","Units","eu_exports",2353961
"6514","0201","2021","Units","eu_imports",5086496
"6515","0201","2021","Units","non_eu_exports",897283
"6516","0201","2021","Units","non_eu_imports",36562149
"6517","0201","2021","Units","domestic_production",0
"6518","0201","2021","Units","total_imports",41648645
"6519","0201","2021","Units","total_exports",3251244
"6520","0201","2021","Units","apparent_consumption",38397401
"6521","0201","2021","Value","eu_exports",115248222
"6522","0201","2021","Value","eu_imports",240442324
"6523","0201","2021","Value","non_eu_exports",231100908
"6524","0201","2021","Value","non_eu_imports",622886121
"6525","0201","2021","Value","domestic_production",0
"6526","0201","2021","Value","total_imports",863328445
"6527","0201","2021","Value","total_exports",346349130
"6528","0201","2021","Value","apparent_consumption",516979315
"6529","0202","2000","Mass","eu_exports",2729626
"6530","0202","2000","Mass","eu_imports",6692115
"6531","0202","2000","Mass","non_eu_exports",354272
"6532","0202","2000","Mass","non_eu_imports",16583966
"6533","0202","2000","Mass","domestic_production",0
"6534","0202","2000","Mass","total_imports",23276081
"6535","0202","2000","Mass","total_exports",3083898
"6536","0202","2000","Mass","apparent_consumption",20192183
"6537","0202","2000","Units","eu_exports",668252
"6538","0202","2000","Units","eu_imports",2373204
"6539","0202","2000","Units","non_eu_exports",109469
"6540","0202","2000","Units","non_eu_imports",7176074
"6541","0202","2000","Units","domestic_production",0
"6542","0202","2000","Units","total_imports",9549278
"6543","0202","2000","Units","total_exports",777721
"6544","0202","2000","Units","apparent_consumption",8771557
"6545","0202","2000","Value","eu_exports",17981242
"6546","0202","2000","Value","eu_imports",37427604
"6547","0202","2000","Value","non_eu_exports",3591361
"6548","0202","2000","Value","non_eu_imports",65307228
"6549","0202","2000","Value","domestic_production",0
"6550","0202","2000","Value","total_imports",102734832
"6551","0202","2000","Value","total_exports",21572603
"6552","0202","2000","Value","apparent_consumption",81162229
"6553","0202","2001","Mass","eu_exports",2686877
"6554","0202","2001","Mass","eu_imports",5812781
"6555","0202","2001","Mass","non_eu_exports",389674
"6556","0202","2001","Mass","non_eu_imports",18005835
"6557","0202","2001","Mass","domestic_production",0
"6558","0202","2001","Mass","total_imports",23818616
"6559","0202","2001","Mass","total_exports",3076551
"6560","0202","2001","Mass","apparent_consumption",20742065
"6561","0202","2001","Units","eu_exports",646595
"6562","0202","2001","Units","eu_imports",1921290
"6563","0202","2001","Units","non_eu_exports",58644
"6564","0202","2001","Units","non_eu_imports",7559751
"6565","0202","2001","Units","domestic_production",0
"6566","0202","2001","Units","total_imports",9481041
"6567","0202","2001","Units","total_exports",705239
"6568","0202","2001","Units","apparent_consumption",8775802
"6569","0202","2001","Value","eu_exports",18940501
"6570","0202","2001","Value","eu_imports",33561168
"6571","0202","2001","Value","non_eu_exports",2741371
"6572","0202","2001","Value","non_eu_imports",69418280
"6573","0202","2001","Value","domestic_production",0
"6574","0202","2001","Value","total_imports",102979448
"6575","0202","2001","Value","total_exports",21681872
"6576","0202","2001","Value","apparent_consumption",81297576
"6577","0202","2002","Mass","eu_exports",1865543
"6578","0202","2002","Mass","eu_imports",4493086
"6579","0202","2002","Mass","non_eu_exports",778785
"6580","0202","2002","Mass","non_eu_imports",21496859
"6581","0202","2002","Mass","domestic_production",0
"6582","0202","2002","Mass","total_imports",25989945
"6583","0202","2002","Mass","total_exports",2644328
"6584","0202","2002","Mass","apparent_consumption",23345617
"6585","0202","2002","Units","eu_exports",489865
"6586","0202","2002","Units","eu_imports",1310963
"6587","0202","2002","Units","non_eu_exports",172376
"6588","0202","2002","Units","non_eu_imports",9259143
"6589","0202","2002","Units","domestic_production",0
"6590","0202","2002","Units","total_imports",10570106
"6591","0202","2002","Units","total_exports",662241
"6592","0202","2002","Units","apparent_consumption",9907865
"6593","0202","2002","Value","eu_exports",12082044
"6594","0202","2002","Value","eu_imports",24080388
"6595","0202","2002","Value","non_eu_exports",7380599
"6596","0202","2002","Value","non_eu_imports",73661621
"6597","0202","2002","Value","domestic_production",0
"6598","0202","2002","Value","total_imports",97742009
"6599","0202","2002","Value","total_exports",19462643
"6600","0202","2002","Value","apparent_consumption",78279366
"6601","0202","2003","Mass","eu_exports",2705506
"6602","0202","2003","Mass","eu_imports",3926580
"6603","0202","2003","Mass","non_eu_exports",1169146
"6604","0202","2003","Mass","non_eu_imports",25697637
"6605","0202","2003","Mass","domestic_production",0
"6606","0202","2003","Mass","total_imports",29624217
"6607","0202","2003","Mass","total_exports",3874652
"6608","0202","2003","Mass","apparent_consumption",25749565
"6609","0202","2003","Units","eu_exports",875818
"6610","0202","2003","Units","eu_imports",1382090
"6611","0202","2003","Units","non_eu_exports",207642
"6612","0202","2003","Units","non_eu_imports",11312755
"6613","0202","2003","Units","domestic_production",0
"6614","0202","2003","Units","total_imports",12694845
"6615","0202","2003","Units","total_exports",1083460
"6616","0202","2003","Units","apparent_consumption",11611385
"6617","0202","2003","Value","eu_exports",22568966
"6618","0202","2003","Value","eu_imports",25712730
"6619","0202","2003","Value","non_eu_exports",8922723
"6620","0202","2003","Value","non_eu_imports",84051791
"6621","0202","2003","Value","domestic_production",0
"6622","0202","2003","Value","total_imports",109764521
"6623","0202","2003","Value","total_exports",31491689
"6624","0202","2003","Value","apparent_consumption",78272832
"6625","0202","2004","Mass","eu_exports",4474405
"6626","0202","2004","Mass","eu_imports",6130179
"6627","0202","2004","Mass","non_eu_exports",2440913
"6628","0202","2004","Mass","non_eu_imports",49187229
"6629","0202","2004","Mass","domestic_production",0
"6630","0202","2004","Mass","total_imports",55317408
"6631","0202","2004","Mass","total_exports",6915318
"6632","0202","2004","Mass","apparent_consumption",48402090
"6633","0202","2004","Units","eu_exports",1505549
"6634","0202","2004","Units","eu_imports",2077263
"6635","0202","2004","Units","non_eu_exports",1000802
"6636","0202","2004","Units","non_eu_imports",22724565
"6637","0202","2004","Units","domestic_production",0
"6638","0202","2004","Units","total_imports",24801828
"6639","0202","2004","Units","total_exports",2506351
"6640","0202","2004","Units","apparent_consumption",22295477
"6641","0202","2004","Value","eu_exports",34132118
"6642","0202","2004","Value","eu_imports",40099150
"6643","0202","2004","Value","non_eu_exports",13576883
"6644","0202","2004","Value","non_eu_imports",162584073
"6645","0202","2004","Value","domestic_production",0
"6646","0202","2004","Value","total_imports",202683223
"6647","0202","2004","Value","total_exports",47709001
"6648","0202","2004","Value","apparent_consumption",154974222
"6649","0202","2005","Mass","eu_exports",4538305
"6650","0202","2005","Mass","eu_imports",7134063
"6651","0202","2005","Mass","non_eu_exports",6834053
"6652","0202","2005","Mass","non_eu_imports",50829264
"6653","0202","2005","Mass","domestic_production",0
"6654","0202","2005","Mass","total_imports",57963327
"6655","0202","2005","Mass","total_exports",11372358
"6656","0202","2005","Mass","apparent_consumption",46590969
"6657","0202","2005","Units","eu_exports",1647438
"6658","0202","2005","Units","eu_imports",1793165
"6659","0202","2005","Units","non_eu_exports",872311
"6660","0202","2005","Units","non_eu_imports",24769927
"6661","0202","2005","Units","domestic_production",0
"6662","0202","2005","Units","total_imports",26563092
"6663","0202","2005","Units","total_exports",2519749
"6664","0202","2005","Units","apparent_consumption",24043343
"6665","0202","2005","Value","eu_exports",31922689
"6666","0202","2005","Value","eu_imports",38339594
"6667","0202","2005","Value","non_eu_exports",12550610
"6668","0202","2005","Value","non_eu_imports",164080147
"6669","0202","2005","Value","domestic_production",0
"6670","0202","2005","Value","total_imports",202419741
"6671","0202","2005","Value","total_exports",44473299
"6672","0202","2005","Value","apparent_consumption",157946442
"6673","0202","2006","Mass","eu_exports",3735766
"6674","0202","2006","Mass","eu_imports",5641645
"6675","0202","2006","Mass","non_eu_exports",4409747
"6676","0202","2006","Mass","non_eu_imports",54412210
"6677","0202","2006","Mass","domestic_production",0
"6678","0202","2006","Mass","total_imports",60053855
"6679","0202","2006","Mass","total_exports",8145513
"6680","0202","2006","Mass","apparent_consumption",51908342
"6681","0202","2006","Units","eu_exports",1562301
"6682","0202","2006","Units","eu_imports",5683376
"6683","0202","2006","Units","non_eu_exports",754405
"6684","0202","2006","Units","non_eu_imports",30101801
